Study Name	Tungsten_Calibration
Sample Name	2024-04-25
Run Name	spot00
Operator	Angus
Date	4/25/2024
Time	11:07
Sign	FIX
Grating Spacing	03.40um
Channel	3
Number Traces	10000
Files in Batch	1
Batch Number	2
dt	50.000001E-12
time stamp (ms)	11:08:54 AM
	
Time	Amplitude
1.925000E-8	5.654456E-3
1.930000E-8	4.469094E-3
1.935000E-8	3.888404E-3
1.940000E-8	3.891830E-3
1.945000E-8	4.493076E-3
1.950000E-8	5.652743E-3
1.955000E-8	7.266342E-3
1.960000E-8	9.267067E-3
1.965000E-8	1.155899E-2
1.970000E-8	1.396055E-2
1.975000E-8	1.631586E-2
1.980000E-8	1.851528E-2
1.985000E-8	2.041666E-2
1.990000E-8	2.187267E-2
1.995000E-8	2.283363E-2
2.000000E-8	2.326530E-2
2.005000E-8	2.311456E-2
2.010000E-8	2.237456E-2
2.015000E-8	2.107957E-2
2.020000E-8	1.928954E-2
2.025000E-8	1.707298E-2
2.030000E-8	1.459948E-2
2.035000E-8	1.204890E-2
2.040000E-8	9.505168E-3
2.045000E-8	7.007686E-3
2.050000E-8	4.741453E-3
2.055000E-8	2.882903E-3
2.060000E-8	1.485135E-3
2.065000E-8	5.584294E-4
2.070000E-8	2.158394E-4
2.075000E-8	5.053280E-4
2.080000E-8	1.392636E-3
2.085000E-8	2.838366E-3
2.090000E-8	4.774000E-3
2.095000E-8	7.021390E-3
2.100000E-8	9.424659E-3
2.105000E-8	1.188788E-2
2.110000E-8	1.426203E-2
2.115000E-8	1.638609E-2
2.120000E-8	1.814529E-2
2.125000E-8	1.944884E-2
2.130000E-8	2.020939E-2
2.135000E-8	2.034300E-2
2.140000E-8	1.979486E-2
2.145000E-8	1.858038E-2
2.150000E-8	1.680062E-2
2.155000E-8	1.459777E-2
2.160000E-8	1.208316E-2
2.165000E-8	9.374983E-3
2.170000E-8	6.694217E-3
2.175000E-8	4.191596E-3
2.180000E-8	1.897956E-3
2.185000E-8	-9.934340E-5
2.190000E-8	-1.642711E-3
2.195000E-8	-2.622519E-3
2.200000E-8	-3.042192E-3
2.205000E-8	-2.870897E-3
2.210000E-8	-2.091504E-3
2.215000E-8	-7.365608E-4
2.220000E-8	1.079166E-3
2.225000E-8	3.227206E-3
2.230000E-8	5.587651E-3
2.235000E-8	8.044021E-3
2.240000E-8	1.046099E-2
2.245000E-8	1.266042E-2
2.250000E-8	1.454124E-2
2.255000E-8	1.600410E-2
2.260000E-8	1.688970E-2
2.265000E-8	1.711238E-2
2.270000E-8	1.673039E-2
2.275000E-8	1.576257E-2
2.280000E-8	1.421749E-2
2.285000E-8	1.224589E-2
2.290000E-8	9.988219E-3
2.295000E-8	7.514720E-3
2.300000E-8	4.964137E-3
2.305000E-8	2.511192E-3
2.310000E-8	2.175524E-4
2.315000E-8	-1.856830E-3
2.320000E-8	-3.521818E-3
2.325000E-8	-4.654078E-3
2.330000E-8	-5.269027E-3
2.335000E-8	-5.308425E-3
2.340000E-8	-4.727734E-3
2.345000E-8	-3.612604E-3
2.350000E-8	-2.048681E-3
2.355000E-8	-5.309375E-5
2.360000E-8	2.279944E-3
2.365000E-8	4.755157E-3
2.370000E-8	7.225231E-3
2.375000E-8	9.587389E-3
2.380000E-8	1.172515E-2
2.385000E-8	1.347921E-2
2.390000E-8	1.472110E-2
2.395000E-8	1.538230E-2
2.400000E-8	1.543369E-2
2.405000E-8	1.485985E-2
2.410000E-8	1.368648E-2
2.415000E-8	1.198723E-2
2.420000E-8	9.890581E-3
2.425000E-8	7.528423E-3
2.430000E-8	5.025803E-3
2.435000E-8	2.495776E-3
2.440000E-8	9.079406E-5
2.445000E-8	-2.048681E-3
2.450000E-8	-3.816445E-3
2.455000E-8	-5.097732E-3
2.460000E-8	-5.849717E-3
2.465000E-8	-6.070687E-3
2.470000E-8	-5.726384E-3
2.475000E-8	-4.792827E-3
2.480000E-8	-3.347097E-3
2.485000E-8	-1.493685E-3
2.490000E-8	6.937525E-4
2.495000E-8	3.088457E-3
2.500000E-8	5.537975E-3
2.505000E-8	7.927541E-3
2.510000E-8	1.015438E-2
2.515000E-8	1.203519E-2
2.520000E-8	1.343125E-2
2.525000E-8	1.430314E-2
2.530000E-8	1.467656E-2
2.535000E-8	1.451555E-2
2.540000E-8	1.375157E-2
2.545000E-8	1.239320E-2
2.550000E-8	1.058433E-2
2.555000E-8	8.449990E-3
2.560000E-8	6.034731E-3
2.565000E-8	3.429334E-3
2.570000E-8	9.078712E-4
2.575000E-8	-1.353223E-3
2.580000E-8	-3.290569E-3
2.585000E-8	-4.796252E-3
2.590000E-8	-5.733236E-3
2.595000E-8	-6.094669E-3
2.600000E-8	-5.904531E-3
2.605000E-8	-5.128565E-3
2.610000E-8	-3.782186E-3
2.615000E-8	-1.985301E-3
2.620000E-8	1.370437E-4
2.625000E-8	2.488924E-3
2.630000E-8	4.958998E-3
2.635000E-8	7.360554E-3
2.640000E-8	9.508593E-3
2.645000E-8	1.129691E-2
2.650000E-8	1.270496E-2
2.655000E-8	1.368819E-2
2.660000E-8	1.414726E-2
2.665000E-8	1.402393E-2
2.670000E-8	1.336958E-2
2.675000E-8	1.222362E-2
2.680000E-8	1.064085E-2
2.685000E-8	8.729201E-3
2.690000E-8	6.606856E-3
2.695000E-8	4.357753E-3
2.700000E-8	2.118927E-3
2.705000E-8	6.338686E-5
2.710000E-8	-1.740350E-3
2.715000E-8	-3.234042E-3
2.720000E-8	-4.338895E-3
2.725000E-8	-5.015510E-3
2.730000E-8	-5.200509E-3
2.735000E-8	-4.799678E-3
2.740000E-8	-3.818158E-3
2.745000E-8	-2.384419E-3
2.750000E-8	-5.909601E-4
2.755000E-8	1.510830E-3
2.760000E-8	3.801044E-3
2.765000E-8	6.116952E-3
2.770000E-8	8.335223E-3
2.775000E-8	1.033766E-2
2.780000E-8	1.197867E-2
2.785000E-8	1.318287E-2
2.790000E-8	1.388518E-2
2.795000E-8	1.402222E-2
2.800000E-8	1.358713E-2
2.805000E-8	1.266556E-2
2.810000E-8	1.130890E-2
2.815000E-8	9.515445E-3
2.820000E-8	7.406804E-3
2.825000E-8	5.188533E-3
2.830000E-8	2.990818E-3
2.835000E-8	8.787511E-4
2.840000E-8	-1.041466E-3
2.845000E-8	-2.637935E-3
2.850000E-8	-3.854130E-3
2.855000E-8	-4.652365E-3
2.860000E-8	-4.958983E-3
2.865000E-8	-4.738012E-3
2.870000E-8	-4.047693E-3
2.875000E-8	-2.956544E-3
2.880000E-8	-1.493685E-3
2.885000E-8	3.049128E-4
2.890000E-8	2.302213E-3
2.895000E-8	4.361179E-3
2.900000E-8	6.385886E-3
2.905000E-8	8.270131E-3
2.910000E-8	9.888868E-3
2.915000E-8	1.118043E-2
2.920000E-8	1.209344E-2
2.925000E-8	1.255593E-2
2.930000E-8	1.251482E-2
2.935000E-8	1.199751E-2
2.940000E-8	1.101428E-2
2.945000E-8	9.527436E-3
2.950000E-8	7.658607E-3
2.955000E-8	5.604780E-3
2.960000E-8	3.482435E-3
2.965000E-8	1.358377E-3
2.970000E-8	-6.543392E-4
2.975000E-8	-2.434094E-3
2.980000E-8	-3.891815E-3
2.985000E-8	-4.943566E-3
2.990000E-8	-5.529395E-3
2.995000E-8	-5.599626E-3
3.000000E-8	-5.116574E-3
3.005000E-8	-4.111072E-3
3.010000E-8	-2.672194E-3
3.015000E-8	-8.890134E-4
3.020000E-8	1.127129E-3
3.025000E-8	3.247761E-3
3.030000E-8	5.349551E-3
3.035000E-8	7.329721E-3
3.040000E-8	9.092347E-3
3.045000E-8	1.052951E-2
3.050000E-8	1.153673E-2
3.055000E-8	1.203006E-2
3.060000E-8	1.201464E-2
3.065000E-8	1.149562E-2
3.070000E-8	1.050896E-2
3.075000E-8	9.106050E-3
3.080000E-8	7.357128E-3
3.085000E-8	5.346125E-3
3.090000E-8	3.230632E-3
3.095000E-8	1.168240E-3
3.100000E-8	-7.519774E-4
