Study Name	Tungsten_Calibration
4.265000E-8	5.262190E-3
4.270000E-8	4.042570E-3
4.275000E-8	2.658506E-3
4.280000E-8	1.271017E-3
4.285000E-8	-7.536210E-5
4.290000E-8	-1.351510E-3
4.295000E-8	-2.416965E-3
4.300000E-8	-3.218625E-3
4.305000E-8	-3.806167E-3
4.310000E-8	-4.152183E-3
4.315000E-8	-4.188155E-3
4.320000E-8	-3.941490E-3
4.325000E-8	-3.432744E-3
4.330000E-8	-2.610528E-3
4.335000E-8	-1.519379E-3
4.340000E-8	-2.535089E-4
4.345000E-8	1.116851E-3
4.350000E-8	2.497489E-3
4.355000E-8	3.775350E-3
4.360000E-8	4.936730E-3
4.365000E-8	5.937093E-3
4.370000E-8	6.649680E-3
4.375000E-8	7.048797E-3
4.380000E-8	7.160139E-3
4.385000E-8	6.889493E-3
4.390000E-8	6.211165E-3
4.395000E-8	5.222792E-3
4.400000E-8	3.987755E-3
4.405000E-8	2.540313E-3
4.410000E-8	1.043194E-3
4.415000E-8	-3.528600E-4
4.420000E-8	-1.668406E-3
4.425000E-8	-2.850341E-3
4.430000E-8	-3.785612E-3
4.435000E-8	-4.429681E-3
4.440000E-8	-4.785975E-3
4.445000E-8	-4.821947E-3
4.450000E-8	-4.546162E-3
4.455000E-8	-3.996305E-3
4.460000E-8	-3.177515E-3
4.465000E-8	-2.137754E-3
4.470000E-8	-1.007207E-3
4.475000E-8	1.593121E-4
4.480000E-8	1.361803E-3
4.485000E-8	2.521470E-3
4.490000E-8	3.568083E-3
4.495000E-8	4.467381E-3
4.500000E-8	5.147423E-3
4.505000E-8	5.563669E-3
4.510000E-8	5.714409E-3
4.515000E-8	5.584225E-3
4.520000E-8	5.181682E-3
4.525000E-8	4.582149E-3
4.530000E-8	3.816460E-3
4.535000E-8	2.850357E-3
4.540000E-8	1.711245E-3
4.545000E-8	5.036150E-4
4.550000E-8	-7.399867E-4
4.555000E-8	-1.959607E-3
4.560000E-8	-3.062747E-3
4.565000E-8	-3.948342E-3
4.570000E-8	-4.561578E-3
4.575000E-8	-4.852780E-3
4.580000E-8	-4.827086E-3
4.585000E-8	-4.523893E-3
4.590000E-8	-3.941490E-3
4.595000E-8	-3.071312E-3
4.600000E-8	-1.933913E-3
4.605000E-8	-6.115155E-4
4.610000E-8	7.948165E-4
4.615000E-8	2.204574E-3
4.620000E-8	3.521833E-3
4.625000E-8	4.645528E-3
4.630000E-8	5.537975E-3
4.635000E-8	6.187183E-3
4.640000E-8	6.560606E-3
4.645000E-8	6.659958E-3
4.650000E-8	6.507505E-3
4.655000E-8	6.077554E-3
4.660000E-8	5.351264E-3
4.665000E-8	4.371456E-3
4.670000E-8	3.227206E-3
4.675000E-8	1.971613E-3
4.680000E-8	6.492158E-4
4.685000E-8	-6.492004E-4
4.690000E-8	-1.824284E-3
4.695000E-8	-2.829786E-3
4.700000E-8	-3.600613E-3
4.705000E-8	-4.032277E-3
4.710000E-8	-4.099082E-3
4.715000E-8	-3.866121E-3
4.720000E-8	-3.362513E-3
4.725000E-8	-2.562566E-3
4.730000E-8	-1.481694E-3
4.735000E-8	-2.295276E-4
4.740000E-8	1.098009E-3
4.745000E-8	2.415267E-3
4.750000E-8	3.629749E-3
4.755000E-8	4.674648E-3
4.760000E-8	5.508855E-3
4.765000E-8	6.087832E-3
4.770000E-8	6.399589E-3
4.775000E-8	6.456116E-3
4.780000E-8	6.260840E-3
4.785000E-8	5.791492E-3
4.790000E-8	5.090895E-3
4.795000E-8	4.207013E-3
4.800000E-8	3.240909E-3
4.805000E-8	2.245685E-3
4.810000E-8	1.235045E-3
4.815000E-8	2.381078E-4
4.820000E-8	-6.817464E-4
4.825000E-8	-1.500537E-3
4.830000E-8	-2.187430E-3
4.835000E-8	-2.667056E-3
4.840000E-8	-2.889739E-3
4.845000E-8	-2.881174E-3
4.850000E-8	-2.656778E-3
4.855000E-8	-2.194281E-3
4.860000E-8	-1.493685E-3
4.865000E-8	-5.755435E-4
4.870000E-8	4.847726E-4
4.875000E-8	1.615320E-3
4.880000E-8	2.800681E-3
4.885000E-8	3.977478E-3
4.890000E-8	5.005248E-3
4.895000E-8	5.820612E-3
4.900000E-8	6.411580E-3
4.905000E-8	6.716485E-3
4.910000E-8	6.671948E-3
4.915000E-8	6.329358E-3
4.920000E-8	5.738390E-3
4.925000E-8	4.917887E-3
4.930000E-8	3.884978E-3
4.935000E-8	2.679062E-3
4.940000E-8	1.375507E-3
4.945000E-8	8.908111E-5
4.950000E-8	-1.062021E-3
4.955000E-8	-2.043542E-3
4.960000E-8	-2.804092E-3
4.965000E-8	-3.275153E-3
4.970000E-8	-3.470429E-3
4.975000E-8	-3.420754E-3
4.980000E-8	-3.097006E-3
4.985000E-8	-2.473492E-3
4.990000E-8	-1.615304E-3
4.995000E-8	-5.841083E-4
5.000000E-8	5.789848E-4
5.005000E-8	1.793466E-3
5.010000E-8	2.961698E-3
5.015000E-8	4.061412E-3
5.020000E-8	5.053210E-3
5.025000E-8	5.829177E-3
5.030000E-8	6.313942E-3
5.035000E-8	6.570884E-3
5.040000E-8	6.617134E-3
5.045000E-8	6.387598E-3
5.050000E-8	5.860010E-3
5.055000E-8	5.135432E-3
5.060000E-8	4.236133E-3
5.065000E-8	3.151836E-3
5.070000E-8	1.985317E-3
5.075000E-8	8.427791E-4
5.080000E-8	-2.535089E-4
5.085000E-8	-1.279566E-3
5.090000E-8	-2.148032E-3
5.095000E-8	-2.816082E-3
5.100000E-8	-3.240894E-3
5.105000E-8	-3.371078E-3
5.110000E-8	-3.203209E-3
5.115000E-8	-2.798953E-3
5.120000E-8	-2.165161E-3
5.125000E-8	-1.315538E-3
5.130000E-8	-3.391564E-4
5.135000E-8	6.988913E-4
5.140000E-8	1.778050E-3
5.145000E-8	2.838366E-3
5.150000E-8	3.787340E-3
5.155000E-8	4.563307E-3
5.160000E-8	5.162839E-3
5.165000E-8	5.572234E-3
5.170000E-8	5.777788E-3
5.175000E-8	5.781214E-3
5.180000E-8	5.580799E-3
5.185000E-8	5.176543E-3
5.190000E-8	4.570158E-3
5.195000E-8	3.806183E-3
5.200000E-8	2.918875E-3
5.205000E-8	1.942493E-3
5.210000E-8	9.267137E-4
5.215000E-8	-8.050095E-5
5.220000E-8	-1.022623E-3
5.225000E-8	-1.814006E-3
5.230000E-8	-2.399835E-3
5.235000E-8	-2.776684E-3
5.240000E-8	-2.930850E-3
5.245000E-8	-2.804092E-3
5.250000E-8	-2.374141E-3
5.255000E-8	-1.697526E-3
5.260000E-8	-8.324860E-4
5.265000E-8	1.781545E-4
5.270000E-8	1.252174E-3
5.275000E-8	2.302213E-3
5.280000E-8	3.278594E-3
5.285000E-8	4.150486E-3
5.290000E-8	4.845943E-3
5.295000E-8	5.322144E-3
5.300000E-8	5.591077E-3
5.305000E-8	5.651030E-3
5.310000E-8	5.483161E-3
5.315000E-8	5.142284E-3
5.320000E-8	4.640389E-3
5.325000E-8	3.934654E-3
5.330000E-8	3.069614E-3
5.335000E-8	2.163464E-3
5.340000E-8	1.236758E-3
5.345000E-8	2.826445E-4
5.350000E-8	-6.337838E-4
5.355000E-8	-1.438870E-3
5.360000E-8	-2.122337E-3
5.365000E-8	-2.646500E-3
5.370000E-8	-2.930850E-3
5.375000E-8	-3.004507E-3
5.380000E-8	-2.884600E-3
5.385000E-8	-2.519742E-3
5.390000E-8	-1.892802E-3
5.395000E-8	-1.091141E-3
5.400000E-8	-1.490189E-4
5.405000E-8	9.181489E-4
5.410000E-8	2.017863E-3
5.415000E-8	3.031929E-3
5.420000E-8	3.910673E-3
5.425000E-8	4.587288E-3
5.430000E-8	5.000109E-3
5.435000E-8	5.169691E-3
5.440000E-8	5.123441E-3
5.445000E-8	4.828814E-3
5.450000E-8	4.292661E-3
5.455000E-8	3.586925E-3
5.460000E-8	2.764709E-3
5.465000E-8	1.849994E-3
5.470000E-8	9.010194E-4
5.475000E-8	-2.226064E-5
5.480000E-8	-8.838745E-4
5.485000E-8	-1.623869E-3
5.490000E-8	-2.190855E-3
5.495000E-8	-2.555714E-3
5.500000E-8	-2.680759E-3
5.505000E-8	-2.524881E-3
5.510000E-8	-2.105208E-3
5.515000E-8	-1.495398E-3
5.520000E-8	-7.365608E-4
5.525000E-8	1.473214E-4
5.530000E-8	1.108286E-3
5.535000E-8	2.088094E-3
5.540000E-8	3.031929E-3
5.545000E-8	3.902108E-3
5.550000E-8	4.648954E-3
5.555000E-8	5.212515E-3
5.560000E-8	5.536262E-3
5.565000E-8	5.642465E-3
5.570000E-8	5.555105E-3
5.575000E-8	5.269042E-3
5.580000E-8	4.803120E-3
5.585000E-8	4.217291E-3
5.590000E-8	3.516694E-3
5.595000E-8	2.718459E-3
5.600000E-8	1.896243E-3
5.605000E-8	1.137407E-3
5.610000E-8	4.316711E-4
5.615000E-8	-2.432312E-4
5.620000E-8	-8.359119E-4
5.625000E-8	-1.306973E-3
5.630000E-8	-1.688961E-3
5.635000E-8	-1.959607E-3
5.640000E-8	-2.024699E-3
5.645000E-8	-1.861969E-3
5.650000E-8	-1.538221E-3
5.655000E-8	-1.086003E-3
5.660000E-8	-4.710536E-4
5.665000E-8	2.929222E-4
5.670000E-8	1.132268E-3
5.675000E-8	2.024715E-3
5.680000E-8	2.939430E-3
5.685000E-8	3.809609E-3
5.690000E-8	4.539325E-3
5.695000E-8	5.094321E-3
5.700000E-8	5.448902E-3
5.705000E-8	5.556818E-3
5.710000E-8	5.388949E-3
5.715000E-8	4.989831E-3
5.720000E-8	4.395438E-3
5.725000E-8	3.624610E-3
5.730000E-8	2.711608E-3
5.735000E-8	1.759207E-3
5.740000E-8	8.462050E-4
5.745000E-8	1.713721E-5
5.750000E-8	-6.817464E-4
5.755000E-8	-1.202483E-3
5.760000E-8	-1.538221E-3
5.765000E-8	-1.704378E-3
5.770000E-8	-1.675257E-3
5.775000E-8	-1.442296E-3
5.780000E-8	-1.050031E-3
5.785000E-8	-5.447104E-4
5.790000E-8	8.222931E-5
5.795000E-8	8.102331E-4
5.800000E-8	1.570783E-3
5.805000E-8	2.293648E-3
5.810000E-8	2.973689E-3
5.815000E-8	3.576647E-3
5.820000E-8	4.047709E-3
5.825000E-8	4.354327E-3
5.830000E-8	4.510205E-3
5.835000E-8	4.532474E-3
5.840000E-8	4.402289E-3
5.845000E-8	4.083681E-3
5.850000E-8	3.602342E-3
5.855000E-8	2.995957E-3
5.860000E-8	2.300500E-3
5.865000E-8	1.579348E-3
5.870000E-8	8.496309E-4
5.875000E-8	1.301919E-4
5.880000E-8	-5.327198E-4
5.885000E-8	-1.097993E-3
5.890000E-8	-1.550212E-3
5.895000E-8	-1.858543E-3
5.900000E-8	-1.978450E-3
5.905000E-8	-1.927061E-3
5.910000E-8	-1.719794E-3
5.915000E-8	-1.344658E-3
5.920000E-8	-7.999400E-4
5.925000E-8	-1.336024E-4
5.930000E-8	6.012532E-4
5.935000E-8	1.363516E-3
5.940000E-8	2.144621E-3
5.945000E-8	2.908597E-3
5.950000E-8	3.569796E-3
5.955000E-8	4.069977E-3
5.960000E-8	4.438261E-3
5.965000E-8	4.643815E-3
5.970000E-8	4.618121E-3
5.975000E-8	4.364604E-3
5.980000E-8	3.943219E-3
5.985000E-8	3.381371E-3
5.990000E-8	2.673923E-3
5.995000E-8	1.863697E-3
6.000000E-8	1.015787E-3
6.005000E-8	1.918581E-4
6.010000E-8	-5.498493E-4
6.015000E-8	-1.145956E-3
6.020000E-8	-1.565629E-3
6.025000E-8	-1.810580E-3
6.030000E-8	-1.882524E-3
6.035000E-8	-1.748914E-3
6.040000E-8	-1.404611E-3
6.045000E-8	-9.232724E-4
6.050000E-8	-3.751284E-4
6.055000E-8	2.740797E-4
6.060000E-8	1.050046E-3
6.065000E-8	1.851707E-3
6.070000E-8	2.583136E-3
6.075000E-8	3.232344E-3
6.080000E-8	3.802757E-3
6.085000E-8	4.217291E-3
6.090000E-8	4.434835E-3
6.095000E-8	4.441687E-3
6.100000E-8	4.263540E-3
6.105000E-8	3.936367E-3
6.110000E-8	3.491000E-3
6.115000E-8	2.944569E-3
6.120000E-8	2.343323E-3
6.125000E-8	1.700967E-3
6.130000E-8	1.012361E-3
6.135000E-8	3.049128E-4
6.140000E-8	-3.357305E-4
6.145000E-8	-8.650321E-4
6.150000E-8	-1.284705E-3
6.155000E-8	-1.560490E-3
6.160000E-8	-1.664980E-3
6.165000E-8	-1.615304E-3
6.170000E-8	-1.462852E-3
6.175000E-8	-1.176789E-3
6.180000E-8	-7.279961E-4
6.185000E-8	-1.627225E-4
6.190000E-8	4.625042E-4
6.195000E-8	1.151110E-3
6.200000E-8	1.870549E-3
6.205000E-8	2.560868E-3
6.210000E-8	3.194660E-3
6.215000E-8	3.737665E-3
6.220000E-8	4.159050E-3
6.225000E-8	4.458817E-3
6.230000E-8	4.606130E-3
6.235000E-8	4.566733E-3
6.240000E-8	4.338910E-3
6.245000E-8	3.955209E-3
6.250000E-8	3.437898E-3
6.255000E-8	2.846931E-3
6.260000E-8	2.216565E-3
6.265000E-8	1.545089E-3
6.270000E-8	8.564827E-4
6.275000E-8	2.209783E-4
6.280000E-8	-3.305917E-4
6.285000E-8	-7.588292E-4
6.290000E-8	-1.031188E-3
6.295000E-8	-1.173363E-3
6.300000E-8	-1.147669E-3
6.305000E-8	-9.386889E-4
6.310000E-8	-6.337838E-4
6.315000E-8	-2.843420E-4
6.320000E-8	1.747286E-4
6.325000E-8	7.211597E-4
6.330000E-8	1.243609E-3
6.335000E-8	1.748930E-3
6.340000E-8	2.283370E-3
6.345000E-8	2.747580E-3
6.350000E-8	3.069614E-3
6.355000E-8	3.316279E-3
6.360000E-8	3.477296E-3
6.365000E-8	3.494426E-3
6.370000E-8	3.412204E-3
6.375000E-8	3.246048E-3
6.380000E-8	2.910310E-3
6.385000E-8	2.430684E-3
6.390000E-8	1.918512E-3
6.395000E-8	1.375507E-3
6.400000E-8	7.759741E-4
6.405000E-8	1.952840E-4
6.410000E-8	-3.048974E-4
6.415000E-8	-7.228572E-4
6.420000E-8	-1.024336E-3
6.425000E-8	-1.144243E-3
6.430000E-8	-1.077438E-3
6.435000E-8	-8.564673E-4
6.440000E-8	-4.933219E-4
6.445000E-8	-1.883474E-5
6.450000E-8	4.967632E-4
6.455000E-8	1.032917E-3
6.460000E-8	1.605042E-3
6.465000E-8	2.161751E-3
6.470000E-8	2.624247E-3
6.475000E-8	2.954847E-3
6.480000E-8	3.158688E-3
6.485000E-8	3.240909E-3
6.490000E-8	3.225493E-3
6.495000E-8	3.143271E-3
6.500000E-8	2.970263E-3
6.505000E-8	2.677349E-3
6.510000E-8	2.278231E-3
6.515000E-8	1.802031E-3
6.520000E-8	1.279581E-3
6.525000E-8	7.143079E-4
6.530000E-8	1.387567E-4
6.535000E-8	-3.922579E-4
6.540000E-8	-8.479026E-4
6.545000E-8	-1.269288E-3
6.550000E-8	-1.637573E-3
6.555000E-8	-1.861969E-3
6.560000E-8	-1.911645E-3
6.565000E-8	-1.861969E-3
6.570000E-8	-1.712942E-3
6.575000E-8	-1.402898E-3
6.580000E-8	-9.626702E-4
6.585000E-8	-4.847572E-4
6.590000E-8	2.570196E-5
6.595000E-8	5.961143E-4
6.600000E-8	1.159675E-3
6.605000E-8	1.658143E-3
6.610000E-8	2.108649E-3
6.615000E-8	2.528322E-3
6.620000E-8	2.869199E-3
6.625000E-8	3.066188E-3
6.630000E-8	3.121003E-3
6.635000E-8	3.018226E-3
6.640000E-8	2.774987E-3
6.645000E-8	2.423832E-3
6.650000E-8	1.976752E-3
6.655000E-8	1.444025E-3
6.660000E-8	8.753252E-4
6.665000E-8	3.237553E-4
6.670000E-8	-1.935556E-4
6.675000E-8	-6.320709E-4
6.680000E-8	-9.421148E-4
6.685000E-8	-1.115123E-3
6.690000E-8	-1.183641E-3
6.695000E-8	-1.115123E-3
6.700000E-8	-8.684580E-4
6.705000E-8	-5.053126E-4
6.710000E-8	-8.735275E-5
6.715000E-8	3.734308E-4
6.720000E-8	8.633345E-4
6.725000E-8	1.360090E-3
6.730000E-8	1.858559E-3
6.735000E-8	2.333046E-3
6.740000E-8	2.761283E-3
6.745000E-8	3.124429E-3
6.750000E-8	3.401927E-3
6.755000E-8	3.552666E-3
6.760000E-8	3.580073E-3
6.765000E-8	3.521833E-3
6.770000E-8	3.355677E-3
6.775000E-8	3.057624E-3
6.780000E-8	2.660219E-3
6.785000E-8	2.184019E-3
6.790000E-8	1.634162E-3
6.795000E-8	1.039768E-3
6.800000E-8	4.539395E-4
6.805000E-8	-8.735275E-5
6.810000E-8	-5.292939E-4
6.815000E-8	-8.393378E-4
6.820000E-8	-1.000355E-3
6.825000E-8	-1.027762E-3
6.830000E-8	-9.489666E-4
6.835000E-8	-7.708198E-4
6.840000E-8	-4.830442E-4
6.845000E-8	-8.735275E-5
6.850000E-8	3.563013E-4
6.855000E-8	8.033813E-4
6.860000E-8	1.277868E-3
6.865000E-8	1.769485E-3
6.870000E-8	2.238833E-3
6.875000E-8	2.661932E-3
6.880000E-8	3.062762E-3
6.885000E-8	3.405352E-3
6.890000E-8	3.602342E-3
6.895000E-8	3.605768E-3
6.900000E-8	3.431047E-3
6.905000E-8	3.126142E-3
6.910000E-8	2.737302E-3
6.915000E-8	2.274805E-3
6.920000E-8	1.750643E-3
6.925000E-8	1.202499E-3
6.930000E-8	6.697712E-4
6.935000E-8	1.952840E-4
6.940000E-8	-1.867038E-4
6.945000E-8	-4.573500E-4
6.950000E-8	-6.115155E-4
6.955000E-8	-6.457745E-4
6.960000E-8	-5.532752E-4
6.965000E-8	-3.528600E-4
6.970000E-8	-9.249160E-5
6.975000E-8	2.072747E-4
6.980000E-8	5.481517E-4
6.985000E-8	8.958806E-4
6.990000E-8	1.187082E-3
6.995000E-8	1.435460E-3
7.000000E-8	1.699254E-3
7.005000E-8	1.956197E-3
7.010000E-8	2.185732E-3
7.015000E-8	2.399851E-3
7.020000E-8	2.567720E-3
7.025000E-8	2.593414E-3
7.030000E-8	2.495776E-3
7.035000E-8	2.319342E-3
7.040000E-8	2.072677E-3
7.045000E-8	1.730087E-3
7.050000E-8	1.327544E-3
7.055000E-8	8.873158E-4
7.060000E-8	4.470877E-4
7.065000E-8	7.537751E-5
7.070000E-8	-2.569348E-4
7.075000E-8	-5.926730E-4
7.080000E-8	-8.616062E-4
7.085000E-8	-1.003781E-3
7.090000E-8	-1.041466E-3
7.095000E-8	-9.832256E-4
7.100000E-8	-8.033659E-4
7.105000E-8	-5.035996E-4
7.110000E-8	-1.147599E-4
7.115000E-8	3.306071E-4
7.120000E-8	7.776870E-4
7.125000E-8	1.163101E-3
7.130000E-8	1.526246E-3
7.135000E-8	1.884253E-3
7.140000E-8	2.189158E-3
7.145000E-8	2.418693E-3
7.150000E-8	2.583136E-3
7.155000E-8	2.670497E-3
7.160000E-8	2.637951E-3
7.165000E-8	2.526609E-3
7.170000E-8	2.399851E-3
7.175000E-8	2.243972E-3
7.180000E-8	2.052122E-3
7.185000E-8	1.855133E-3
7.190000E-8	1.664995E-3
7.195000E-8	1.456015E-3
7.200000E-8	1.262452E-3
7.205000E-8	1.125416E-3
7.210000E-8	1.010648E-3
7.215000E-8	8.667604E-4
7.220000E-8	7.262985E-4
7.225000E-8	6.783359E-4
7.230000E-8	7.502798E-4
7.235000E-8	9.095842E-4
7.240000E-8	1.115138E-3
7.245000E-8	1.384071E-3
7.250000E-8	1.690689E-3
7.255000E-8	2.014437E-3
7.260000E-8	2.357027E-3
7.265000E-8	2.703043E-3
7.270000E-8	2.973689E-3
7.275000E-8	3.127855E-3
7.280000E-8	3.175817E-3
7.285000E-8	3.138132E-3
7.290000E-8	3.004522E-3
7.295000E-8	2.800681E-3
7.300000E-8	2.552303E-3
7.305000E-8	2.264528E-3
7.310000E-8	1.944206E-3
7.315000E-8	1.599903E-3
7.320000E-8	1.233332E-3
7.325000E-8	8.770381E-4
7.330000E-8	5.601424E-4
7.335000E-8	2.792186E-4
7.340000E-8	8.736816E-5
7.345000E-8	3.084081E-5
7.350000E-8	7.709046E-5
7.355000E-8	1.593121E-4
7.360000E-8	2.877833E-4
7.365000E-8	4.881985E-4
7.370000E-8	7.245856E-4
7.375000E-8	9.900928E-4
7.380000E-8	1.300137E-3
7.385000E-8	1.608468E-3
7.390000E-8	1.897956E-3
7.395000E-8	2.154899E-3
7.400000E-8	2.362166E-3
7.405000E-8	2.506054E-3
7.410000E-8	2.577998E-3
7.415000E-8	2.569433E-3
7.420000E-8	2.490637E-3
7.425000E-8	2.346749E-3
7.430000E-8	2.129205E-3
7.435000E-8	1.844855E-3
7.440000E-8	1.558792E-3
7.445000E-8	1.265878E-3
7.450000E-8	9.352784E-4
7.455000E-8	5.875496E-4
7.460000E-8	2.997740E-4
7.465000E-8	8.908111E-5
7.470000E-8	-7.707505E-5
7.475000E-8	-1.747132E-4
7.480000E-8	-1.610096E-4
7.485000E-8	-6.679735E-5
7.490000E-8	5.653506E-5
7.495000E-8	2.226912E-4
7.500000E-8	4.213934E-4
7.505000E-8	6.303733E-4
7.510000E-8	8.410662E-4
7.515000E-8	1.098009E-3
7.520000E-8	1.363516E-3
7.525000E-8	1.596477E-3
7.530000E-8	1.802031E-3
7.535000E-8	1.992169E-3
7.540000E-8	2.127492E-3
7.545000E-8	2.173741E-3
7.550000E-8	2.153186E-3
7.555000E-8	2.094946E-3
7.560000E-8	1.981891E-3
7.565000E-8	1.810596E-3
7.570000E-8	1.642727E-3
7.575000E-8	1.519394E-3
7.580000E-8	1.356664E-3
7.585000E-8	1.086018E-3
7.590000E-8	7.794000E-4
7.595000E-8	5.293093E-4
7.600000E-8	3.083387E-4
7.605000E-8	1.027847E-4
7.610000E-8	-4.795489E-5
7.615000E-8	-1.250376E-4
7.620000E-8	-1.370283E-4
7.625000E-8	-6.679735E-5
7.630000E-8	8.222931E-5
7.635000E-8	2.620891E-4
7.640000E-8	4.744949E-4
7.645000E-8	7.554187E-4
7.650000E-8	1.080879E-3
7.655000E-8	1.416617E-3
7.660000E-8	1.766059E-3
7.665000E-8	2.122353E-3
7.670000E-8	2.413554E-3
7.675000E-8	2.586562E-3
7.680000E-8	2.636238E-3
7.685000E-8	2.579710E-3
7.690000E-8	2.420406E-3
7.695000E-8	2.178880E-3
7.700000E-8	1.870549E-3
7.705000E-8	1.517681E-3
7.710000E-8	1.156249E-3
7.715000E-8	7.948165E-4
7.720000E-8	4.299582E-4
7.725000E-8	1.199142E-4
7.730000E-8	-8.906570E-5
7.735000E-8	-2.243888E-4
7.740000E-8	-2.929068E-4
7.745000E-8	-2.278147E-4
7.750000E-8	-4.452899E-5
7.755000E-8	1.952840E-4
7.760000E-8	4.899114E-4
7.765000E-8	8.136590E-4
7.770000E-8	1.075740E-3
7.775000E-8	1.283007E-3
7.780000E-8	1.503978E-3
7.785000E-8	1.742078E-3
7.790000E-8	1.971613E-3
7.795000E-8	2.182306E-3
7.800000E-8	2.326194E-3
7.805000E-8	2.389573E-3
7.810000E-8	2.403277E-3
7.815000E-8	2.387860E-3
7.820000E-8	2.333046E-3
7.825000E-8	2.238833E-3
7.830000E-8	2.118927E-3
7.835000E-8	1.956197E-3
7.840000E-8	1.759207E-3
7.845000E-8	1.546802E-3
7.850000E-8	1.329257E-3
7.855000E-8	1.096296E-3
7.860000E-8	8.547698E-4
7.865000E-8	6.269474E-4
7.870000E-8	4.573654E-4
7.875000E-8	3.477366E-4
7.880000E-8	2.792186E-4
7.885000E-8	2.655150E-4
7.890000E-8	3.237553E-4
7.895000E-8	4.282452E-4
7.900000E-8	5.430129E-4
7.905000E-8	6.646323E-4
7.910000E-8	8.102331E-4
7.915000E-8	9.798151E-4
7.920000E-8	1.180230E-3
7.925000E-8	1.387497E-3
7.930000E-8	1.581061E-3
7.935000E-8	1.754069E-3
7.940000E-8	1.884253E-3
7.945000E-8	1.963048E-3
7.950000E-8	1.988743E-3
7.955000E-8	1.975039E-3
7.960000E-8	1.903095E-3
7.965000E-8	1.774624E-3
7.970000E-8	1.581061E-3
7.975000E-8	1.327544E-3
7.980000E-8	1.014074E-3
7.985000E-8	7.160208E-4
7.990000E-8	4.899114E-4
7.995000E-8	3.100517E-4
8.000000E-8	1.730157E-4
8.005000E-8	1.250531E-4
8.010000E-8	1.678768E-4
8.015000E-8	2.689409E-4
8.020000E-8	4.248193E-4
8.025000E-8	6.543546E-4
8.030000E-8	9.575468E-4
8.035000E-8	1.267591E-3
8.040000E-8	1.581061E-3
8.045000E-8	1.892818E-3
8.050000E-8	2.170315E-3
8.055000E-8	2.394712E-3
8.060000E-8	2.571146E-3
8.065000E-8	2.701330E-3
8.070000E-8	2.744154E-3
8.075000E-8	2.675636E-3
8.080000E-8	2.521470E-3
8.085000E-8	2.315916E-3
8.090000E-8	2.041844E-3
8.095000E-8	1.738652E-3
8.100000E-8	1.462867E-3
8.105000E-8	1.211063E-3
8.110000E-8	9.643986E-4
8.115000E-8	7.382892E-4
8.120000E-8	5.618553E-4
8.125000E-8	4.213934E-4
8.130000E-8	3.443107E-4
8.135000E-8	3.734308E-4
8.140000E-8	4.796337E-4
8.145000E-8	6.029661E-4
8.150000E-8	7.125949E-4
8.155000E-8	8.033813E-4
8.160000E-8	8.873158E-4
8.165000E-8	9.815281E-4
8.170000E-8	1.116851E-3
8.175000E-8	1.260739E-3
8.180000E-8	1.397775E-3
8.185000E-8	1.534811E-3
8.190000E-8	1.627310E-3
8.195000E-8	1.651292E-3
8.200000E-8	1.653005E-3
8.205000E-8	1.658143E-3
8.210000E-8	1.635875E-3
8.215000E-8	1.553653E-3
8.220000E-8	1.464580E-3
8.225000E-8	1.368655E-3
8.230000E-8	1.233332E-3
8.235000E-8	1.029491E-3
8.240000E-8	8.170849E-4
8.245000E-8	6.320863E-4
8.250000E-8	4.607913E-4
8.255000E-8	3.049128E-4
8.260000E-8	1.713027E-4
8.265000E-8	8.565521E-5
8.270000E-8	3.769261E-5
8.275000E-8	3.084081E-5
8.280000E-8	6.509981E-5
8.285000E-8	1.404696E-4
8.290000E-8	2.552373E-4
8.295000E-8	4.145416E-4
8.300000E-8	6.389381E-4
8.305000E-8	9.318525E-4
8.310000E-8	1.257313E-3
8.315000E-8	1.567357E-3
8.320000E-8	1.838003E-3
8.325000E-8	2.072677E-3
8.330000E-8	2.240546E-3
8.335000E-8	2.319342E-3
8.340000E-8	2.358740E-3
8.345000E-8	2.377582E-3
8.350000E-8	2.321055E-3
8.355000E-8	2.196010E-3
8.360000E-8	2.050409E-3
8.365000E-8	1.891105E-3
8.370000E-8	1.673560E-3
8.375000E-8	1.456015E-3
8.380000E-8	1.317266E-3
8.385000E-8	1.217915E-3
8.390000E-8	1.115138E-3
8.395000E-8	1.005509E-3
8.400000E-8	8.941676E-4
8.405000E-8	7.982424E-4
8.410000E-8	7.451410E-4
8.415000E-8	7.314374E-4
8.420000E-8	6.988913E-4
8.425000E-8	6.509287E-4
8.430000E-8	6.526417E-4
8.435000E-8	7.228726E-4
8.440000E-8	8.513439E-4
8.445000E-8	1.032917E-3
8.450000E-8	1.241896E-3
8.455000E-8	1.440599E-3
8.460000E-8	1.649579E-3
8.465000E-8	1.849994E-3
8.470000E-8	1.949345E-3
8.475000E-8	1.925364E-3
8.480000E-8	1.851707E-3
8.485000E-8	1.757494E-3
8.490000E-8	1.584487E-3
8.495000E-8	1.353238E-3
8.500000E-8	1.130555E-3
8.505000E-8	9.404173E-4
8.510000E-8	7.468539E-4
8.515000E-8	5.635683E-4
8.520000E-8	4.368100E-4
8.525000E-8	3.494495E-4
8.530000E-8	2.912092E-4
8.535000E-8	2.723668E-4
8.540000E-8	3.203294E-4
8.545000E-8	4.213934E-4
8.550000E-8	5.241704E-4
8.555000E-8	6.235215E-4
